order_id,date,sku,product_name,quantity,unit_price,revenue,channel,city,customer_email
ORD10260,2026-04-11,SKU006,Power Bank,1,1299,1299,Amazon,Kolkata,tblankenship@example.net
ORD10261,2026-04-11,SKU003,Laptop Stand,1,1899,1899,Flipkart,Kolkata,cwilson@example.org
ORD10262,2026-04-11,SKU005,Smart Watch,2,4999,9998,Amazon,Kolkata,wendy11@example.org
ORD10263,2026-04-11,SKU002,Phone Case,1,399,399,Website,Mumbai,paulwatson@example.net
ORD10264,2026-04-11,SKU004,USB-C Cable,2,299,598,Flipkart,Kolkata,umatthews@example.org
ORD10265,2026-04-11,SKU006,Power Bank,1,1299,1299,Flipkart,Delhi,fpena@example.net
ORD10266,2026-04-11,SKU005,Smart Watch,1,4999,4999,Flipkart,Bangalore,rcrosby@example.org
ORD10267,2026-04-11,SKU005,Smart Watch,1,4999,4999,Amazon,Delhi,jeff73@example.com
ORD10268,2026-04-11,SKU004,USB-C Cable,1,299,299,Amazon,Pune,pollardmichael@example.net
ORD10269,2026-04-11,SKU004,USB-C Cable,1,299,299,Flipkart,Chennai,bruce43@example.org
ORD10270,2026-04-11,SKU005,Smart Watch,1,4999,4999,Website,Mumbai,ndavis@example.net
ORD10271,2026-04-11,SKU001,Wireless Earbuds,3,1499,4497,Amazon,Hyderabad,williamsmatthew@example.org
ORD10272,2026-04-11,SKU002,Phone Case,1,399,399,Mobile App,Hyderabad,caseyhubbard@example.org
ORD10273,2026-04-11,SKU008,Screen Protector,1,199,199,Flipkart,Pune,lisahall@example.org
ORD10274,2026-04-11,SKU003,Laptop Stand,2,1899,3798,Website,Kolkata,ramireztracey@example.org
ORD10275,2026-04-11,SKU008,Screen Protector,1,199,199,Amazon,Delhi,lauren10@example.org
ORD10276,2026-04-11,SKU006,Power Bank,1,1299,1299,Flipkart,Mumbai,howardkristina@example.net
ORD10277,2026-04-11,SKU006,Power Bank,1,1299,1299,Amazon,Pune,alfred40@example.org
ORD10278,2026-04-11,SKU006,Power Bank,1,1299,1299,Amazon,Mumbai,vfox@example.org
ORD10279,2026-04-11,SKU002,Phone Case,3,399,1197,Flipkart,Delhi,xwest@example.net
ORD10280,2026-04-11,SKU004,USB-C Cable,1,299,299,Website,Delhi,hayesjeffrey@example.net
ORD10281,2026-04-11,SKU006,Power Bank,1,1299,1299,Mobile App,Kolkata,acostaregina@example.net
ORD10282,2026-04-11,SKU004,USB-C Cable,1,299,299,Mobile App,Pune,stephen00@example.com
ORD10283,2026-04-11,SKU004,USB-C Cable,2,299,598,Mobile App,Bangalore,gsimmons@example.com
ORD10284,2026-04-11,SKU003,Laptop Stand,2,1899,3798,Website,Bangalore,fjones@example.com
ORD10285,2026-04-11,SKU003,Laptop Stand,4,1899,7596,Amazon,Kolkata,cameronhill@example.net
ORD10286,2026-04-11,SKU003,Laptop Stand,1,1899,1899,Website,Mumbai,oscar98@example.com
ORD10287,2026-04-11,SKU001,Wireless Earbuds,1,1499,1499,Mobile App,Pune,bwagner@example.org
ORD10288,2026-04-11,SKU006,Power Bank,1,1299,1299,Amazon,Delhi,farrelldebra@example.net
ORD10289,2026-04-11,SKU003,Laptop Stand,2,1899,3798,Website,Chennai,russellbeasley@example.com
ORD10290,2026-04-11,SKU002,Phone Case,1,399,399,Amazon,Pune,maria66@example.net
ORD10291,2026-04-11,SKU002,Phone Case,1,399,399,Mobile App,Pune,edwardslarry@example.com
ORD10292,2026-04-11,SKU001,Wireless Earbuds,2,1499,2998,Amazon,Hyderabad,stephanie71@example.org
ORD10293,2026-04-11,SKU001,Wireless Earbuds,1,1499,1499,Flipkart,Kolkata,daviscolin@example.net
ORD10294,2026-04-11,SKU007,Bluetooth Speaker,1,2499,2499,Website,Hyderabad,lisa80@example.net
ORD10295,2026-04-11,SKU008,Screen Protector,1,199,199,Website,Bangalore,elizabeth65@example.net
ORD10296,2026-04-11,SKU003,Laptop Stand,1,1899,1899,Amazon,Pune,uparrish@example.org
ORD10297,2026-04-11,SKU006,Power Bank,1,1299,1299,Amazon,Hyderabad,caroline51@example.net
ORD10298,2026-04-11,SKU007,Bluetooth Speaker,1,2499,2499,Website,Kolkata,ericolson@example.org
ORD10299,2026-04-11,SKU004,USB-C Cable,1,299,299,Mobile App,Hyderabad,megan51@example.com
ORD10300,2026-04-11,SKU006,Power Bank,2,1299,2598,Flipkart,Hyderabad,lindsaybruce@example.net
ORD10301,2026-04-12,SKU006,Power Bank,1,1299,1299,Amazon,Bangalore,lynchdiane@example.net
ORD10302,2026-04-12,SKU003,Laptop Stand,1,1899,1899,Flipkart,Delhi,anthony44@example.com
ORD10303,2026-04-12,SKU002,Phone Case,2,399,798,Website,Hyderabad,adam29@example.net
ORD10304,2026-04-12,SKU002,Phone Case,2,399,798,Amazon,Kolkata,vjones@example.net
ORD10305,2026-04-12,SKU003,Laptop Stand,1,1899,1899,Amazon,Chennai,davisalyssa@example.com
ORD10306,2026-04-12,SKU002,Phone Case,1,399,399,Flipkart,Kolkata,kchavez@example.com
ORD10307,2026-04-12,SKU001,Wireless Earbuds,3,1499,4497,Amazon,Bangalore,jennifer99@example.org
ORD10308,2026-04-12,SKU002,Phone Case,1,399,399,Mobile App,Mumbai,moorekaren@example.org
ORD10309,2026-04-12,SKU008,Screen Protector,1,199,199,Website,Bangalore,nelsonebony@example.com
ORD10310,2026-04-12,SKU006,Power Bank,1,1299,1299,Amazon,Pune,nperry@example.net
ORD10311,2026-04-12,SKU004,USB-C Cable,2,299,598,Website,Pune,reeddaniel@example.net
ORD10312,2026-04-12,SKU005,Smart Watch,1,4999,4999,Amazon,Chennai,trose@example.org
ORD10313,2026-04-12,SKU005,Smart Watch,3,4999,14997,Amazon,Delhi,randallgreene@example.org
ORD10314,2026-04-12,SKU003,Laptop Stand,2,1899,3798,Flipkart,Delhi,kevinclark@example.org
ORD10315,2026-04-12,SKU003,Laptop Stand,2,1899,3798,Website,Delhi,keith10@example.com
ORD10316,2026-04-12,SKU004,USB-C Cable,1,299,299,Flipkart,Bangalore,ythompson@example.net
ORD10317,2026-04-12,SKU003,Laptop Stand,1,1899,1899,Amazon,Kolkata,vincentwhitaker@example.com
ORD10318,2026-04-12,SKU002,Phone Case,2,399,798,Mobile App,Mumbai,sandersjudy@example.com
ORD10319,2026-04-12,SKU001,Wireless Earbuds,1,1499,1499,Amazon,Hyderabad,stevenschristian@example.com
ORD10320,2026-04-12,SKU007,Bluetooth Speaker,1,2499,2499,Flipkart,Hyderabad,tberry@example.net
ORD10321,2026-04-12,SKU005,Smart Watch,1,4999,4999,Website,Bangalore,zroberts@example.org
ORD10322,2026-04-12,SKU007,Bluetooth Speaker,1,2499,2499,Flipkart,Pune,george97@example.net
ORD10323,2026-04-12,SKU005,Smart Watch,1,4999,4999,Flipkart,Pune,christopher13@example.com
ORD10324,2026-04-12,SKU001,Wireless Earbuds,1,1499,1499,Amazon,Mumbai,zwarren@example.com
ORD10325,2026-04-12,SKU003,Laptop Stand,2,1899,3798,Amazon,Bangalore,jeffrey21@example.net
ORD10326,2026-04-12,SKU002,Phone Case,1,399,399,Flipkart,Mumbai,schmidtjames@example.com
ORD10327,2026-04-12,SKU003,Laptop Stand,1,1899,1899,Mobile App,Pune,jessica23@example.org
ORD10328,2026-04-12,SKU006,Power Bank,1,1299,1299,Website,Hyderabad,jonathanthompson@example.org
ORD10329,2026-04-12,SKU001,Wireless Earbuds,1,1499,1499,Website,Kolkata,thompsonkendra@example.com
ORD10330,2026-04-12,SKU006,Power Bank,1,1299,1299,Flipkart,Chennai,wwebster@example.net
ORD10331,2026-04-12,SKU007,Bluetooth Speaker,1,2499,2499,Flipkart,Delhi,kmaldonado@example.net
ORD10332,2026-04-12,SKU006,Power Bank,1,1299,1299,Flipkart,Kolkata,michelle52@example.com
ORD10333,2026-04-12,SKU006,Power Bank,1,1299,1299,Website,Mumbai,harrisoncrystal@example.com
ORD10334,2026-04-12,SKU007,Bluetooth Speaker,1,2499,2499,Website,Hyderabad,bellcharles@example.com
ORD10335,2026-04-12,SKU005,Smart Watch,2,4999,9998,Mobile App,Bangalore,xjohnson@example.com
ORD10336,2026-04-12,SKU003,Laptop Stand,1,1899,1899,Website,Pune,newmantiffany@example.org
ORD10337,2026-04-12,SKU004,USB-C Cable,3,299,897,Amazon,Bangalore,jford@example.net
ORD10338,2026-04-12,SKU003,Laptop Stand,1,1899,1899,Mobile App,Bangalore,colelisa@example.net
ORD10339,2026-04-12,SKU004,USB-C Cable,1,299,299,Mobile App,Kolkata,marcalvarez@example.org
ORD10340,2026-04-12,SKU002,Phone Case,1,399,399,Flipkart,Hyderabad,hayeslisa@example.com
ORD10341,2026-04-12,SKU008,Screen Protector,1,199,199,Amazon,Kolkata,wagnergerald@example.org
ORD10342,2026-04-12,SKU006,Power Bank,1,1299,1299,Website,Hyderabad,hritter@example.net
ORD10343,2026-04-12,SKU008,Screen Protector,1,199,199,Amazon,Pune,michaelhardin@example.com
ORD10344,2026-04-12,SKU001,Wireless Earbuds,1,1499,1499,Website,Bangalore,rschroeder@example.net
ORD10345,2026-04-12,SKU008,Screen Protector,1,199,199,Website,Bangalore,mccormickdeborah@example.org
ORD10346,2026-04-12,SKU005,Smart Watch,1,4999,4999,Website,Pune,cody64@example.com
ORD10347,2026-04-12,SKU007,Bluetooth Speaker,1,2499,2499,Website,Hyderabad,mathewaguilar@example.org
ORD10348,2026-04-12,SKU004,USB-C Cable,1,299,299,Flipkart,Pune,kyle62@example.net
ORD10349,2026-04-12,SKU003,Laptop Stand,3,1899,5697,Flipkart,Delhi,collinsnicholas@example.com
ORD10350,2026-04-12,SKU006,Power Bank,4,1299,5196,Website,Pune,elizabethcalderon@example.net
ORD10351,2026-04-12,SKU003,Laptop Stand,1,1899,1899,Flipkart,Hyderabad,lucasrodney@example.com
ORD10352,2026-04-12,SKU003,Laptop Stand,1,1899,1899,Amazon,Hyderabad,coxhenry@example.org
ORD10353,2026-04-12,SKU007,Bluetooth Speaker,2,2499,4998,Website,Kolkata,stacey73@example.org
ORD10354,2026-04-12,SKU006,Power Bank,1,1299,1299,Website,Pune,ericphillips@example.org
ORD10355,2026-04-12,SKU007,Bluetooth Speaker,1,2499,2499,Mobile App,Bangalore,stanleynancy@example.net
ORD10356,2026-04-12,SKU002,Phone Case,1,399,399,Mobile App,Bangalore,carlamoore@example.org
ORD10357,2026-04-12,SKU005,Smart Watch,3,4999,14997,Flipkart,Mumbai,jenniferwilliams@example.com
ORD10358,2026-04-12,SKU002,Phone Case,1,399,399,Flipkart,Chennai,tarabishop@example.net
ORD10359,2026-04-12,SKU006,Power Bank,2,1299,2598,Website,Chennai,pyoung@example.com
ORD10360,2026-04-12,SKU007,Bluetooth Speaker,1,2499,2499,Website,Bangalore,mmckee@example.com
ORD10361,2026-04-12,SKU005,Smart Watch,1,4999,4999,Mobile App,Bangalore,smurray@example.com
ORD10362,2026-04-12,SKU008,Screen Protector,1,199,199,Mobile App,Mumbai,mburch@example.net
ORD10363,2026-04-12,SKU002,Phone Case,1,399,399,Website,Pune,moniquewilliams@example.com
ORD10364,2026-04-12,SKU001,Wireless Earbuds,1,1499,1499,Mobile App,Pune,angela18@example.org
ORD10365,2026-04-12,SKU007,Bluetooth Speaker,1,2499,2499,Mobile App,Kolkata,christopher24@example.com
ORD10366,2026-04-12,SKU003,Laptop Stand,2,1899,3798,Website,Hyderabad,mariahdavis@example.org
ORD10367,2026-04-12,SKU006,Power Bank,1,1299,1299,Mobile App,Hyderabad,bwilkerson@example.com
ORD10368,2026-04-13,SKU005,Smart Watch,2,4999,9998,Flipkart,Mumbai,sandersnathaniel@example.com
ORD10369,2026-04-13,SKU004,USB-C Cable,1,299,299,Flipkart,Kolkata,brooksanthony@example.org
ORD10370,2026-04-13,SKU004,USB-C Cable,1,299,299,Flipkart,Hyderabad,lacey20@example.com
ORD10371,2026-04-13,SKU005,Smart Watch,2,4999,9998,Flipkart,Mumbai,ihorton@example.net
ORD10372,2026-04-13,SKU004,USB-C Cable,2,299,598,Mobile App,Kolkata,awest@example.org
ORD10373,2026-04-13,SKU005,Smart Watch,1,4999,4999,Flipkart,Kolkata,scottmary@example.net
ORD10374,2026-04-13,SKU006,Power Bank,1,1299,1299,Website,Chennai,srodriguez@example.org
ORD10375,2026-04-13,SKU002,Phone Case,1,399,399,Mobile App,Bangalore,david36@example.net
ORD10376,2026-04-13,SKU008,Screen Protector,3,199,597,Mobile App,Kolkata,fbrown@example.net
ORD10377,2026-04-13,SKU007,Bluetooth Speaker,1,2499,2499,Mobile App,Kolkata,chenbailey@example.net
ORD10378,2026-04-13,SKU008,Screen Protector,2,199,398,Website,Hyderabad,kellysmith@example.com
ORD10379,2026-04-13,SKU001,Wireless Earbuds,1,1499,1499,Amazon,Mumbai,ashleylopez@example.net
ORD10380,2026-04-13,SKU007,Bluetooth Speaker,4,2499,9996,Amazon,Mumbai,millsmichael@example.net
ORD10381,2026-04-13,SKU001,Wireless Earbuds,1,1499,1499,Website,Kolkata,myerstheodore@example.net
ORD10382,2026-04-13,SKU006,Power Bank,2,1299,2598,Mobile App,Delhi,qzavala@example.net
ORD10383,2026-04-13,SKU005,Smart Watch,3,4999,14997,Flipkart,Chennai,kellycarlos@example.org
ORD10384,2026-04-13,SKU003,Laptop Stand,2,1899,3798,Flipkart,Hyderabad,ingramjill@example.com
ORD10385,2026-04-13,SKU001,Wireless Earbuds,3,1499,4497,Website,Bangalore,bradleypayne@example.net
ORD10386,2026-04-13,SKU004,USB-C Cable,2,299,598,Flipkart,Delhi,mariacohen@example.net
ORD10387,2026-04-13,SKU005,Smart Watch,1,4999,4999,Website,Delhi,zwelch@example.org
ORD10388,2026-04-13,SKU004,USB-C Cable,1,299,299,Flipkart,Delhi,baldwinsherry@example.org
ORD10389,2026-04-13,SKU002,Phone Case,2,399,798,Flipkart,Pune,james30@example.com
ORD10390,2026-04-13,SKU001,Wireless Earbuds,1,1499,1499,Mobile App,Chennai,zachary87@example.com
ORD10391,2026-04-13,SKU003,Laptop Stand,1,1899,1899,Website,Pune,mullinsjames@example.com
ORD10392,2026-04-13,SKU006,Power Bank,1,1299,1299,Flipkart,Mumbai,glennmartin@example.org
ORD10393,2026-04-13,SKU002,Phone Case,1,399,399,Amazon,Delhi,samuel67@example.com
ORD10394,2026-04-13,SKU001,Wireless Earbuds,1,1499,1499,Flipkart,Delhi,terri77@example.com
ORD10395,2026-04-13,SKU007,Bluetooth Speaker,4,2499,9996,Amazon,Chennai,laurie61@example.com
ORD10396,2026-04-13,SKU001,Wireless Earbuds,1,1499,1499,Website,Bangalore,amymorris@example.org
ORD10397,2026-04-13,SKU004,USB-C Cable,2,299,598,Website,Kolkata,donna47@example.net
ORD10398,2026-04-13,SKU006,Power Bank,1,1299,1299,Amazon,Pune,cjackson@example.com
ORD10399,2026-04-13,SKU006,Power Bank,2,1299,2598,Mobile App,Kolkata,wwilliams@example.net
ORD10400,2026-04-13,SKU008,Screen Protector,4,199,796,Flipkart,Chennai,yhill@example.org
ORD10401,2026-04-13,SKU003,Laptop Stand,2,1899,3798,Website,Chennai,lambertrichard@example.net
ORD10402,2026-04-13,SKU008,Screen Protector,1,199,199,Mobile App,Delhi,stephaniethomas@example.net
ORD10403,2026-04-13,SKU004,USB-C Cable,2,299,598,Amazon,Bangalore,ejohnson@example.org
ORD10404,2026-04-13,SKU007,Bluetooth Speaker,4,2499,9996,Flipkart,Bangalore,michael90@example.net
ORD10405,2026-04-13,SKU001,Wireless Earbuds,2,1499,2998,Mobile App,Bangalore,erikarush@example.com
ORD10406,2026-04-13,SKU006,Power Bank,2,1299,2598,Website,Kolkata,khines@example.org
ORD10407,2026-04-13,SKU006,Power Bank,1,1299,1299,Amazon,Hyderabad,raymond43@example.org
ORD10408,2026-04-13,SKU007,Bluetooth Speaker,2,2499,4998,Flipkart,Bangalore,fitzgeraldvictor@example.com
ORD10409,2026-04-13,SKU003,Laptop Stand,1,1899,1899,Flipkart,Bangalore,greenjorge@example.com
ORD10410,2026-04-13,SKU005,Smart Watch,2,4999,9998,Flipkart,Delhi,wendymitchell@example.com
ORD10411,2026-04-13,SKU007,Bluetooth Speaker,1,2499,2499,Mobile App,Pune,davidfarrell@example.com
ORD10412,2026-04-13,SKU005,Smart Watch,1,4999,4999,Website,Bangalore,rachelwallace@example.org
ORD10413,2026-04-13,SKU005,Smart Watch,1,4999,4999,Flipkart,Mumbai,elizabeth18@example.net
ORD10414,2026-04-13,SKU008,Screen Protector,1,199,199,Website,Chennai,patricia22@example.com
ORD10415,2026-04-13,SKU006,Power Bank,1,1299,1299,Flipkart,Bangalore,davidharris@example.org
ORD10416,2026-04-13,SKU001,Wireless Earbuds,1,1499,1499,Flipkart,Bangalore,kristyjohnson@example.net
ORD10417,2026-04-13,SKU003,Laptop Stand,3,1899,5697,Mobile App,Kolkata,tanner82@example.net
ORD10418,2026-04-13,SKU008,Screen Protector,1,199,199,Website,Mumbai,jonesraymond@example.net
ORD10419,2026-04-13,SKU006,Power Bank,1,1299,1299,Website,Pune,xfox@example.com
ORD10420,2026-04-13,SKU003,Laptop Stand,1,1899,1899,Amazon,Bangalore,martinezlogan@example.org
ORD10421,2026-04-13,SKU008,Screen Protector,2,199,398,Mobile App,Pune,howens@example.com
ORD10422,2026-04-13,SKU006,Power Bank,1,1299,1299,Amazon,Mumbai,nataliedeleon@example.net
ORD10423,2026-04-13,SKU002,Phone Case,1,399,399,Mobile App,Hyderabad,katrinaanderson@example.net
ORD10424,2026-04-13,SKU007,Bluetooth Speaker,3,2499,7497,Website,Bangalore,guerraapril@example.com
ORD10425,2026-04-13,SKU005,Smart Watch,2,4999,9998,Mobile App,Pune,fernandodonovan@example.org
ORD10426,2026-04-13,SKU005,Smart Watch,1,4999,4999,Flipkart,Mumbai,stacey84@example.org
ORD10427,2026-04-13,SKU002,Phone Case,1,399,399,Website,Hyderabad,james84@example.org
ORD10428,2026-04-13,SKU003,Laptop Stand,2,1899,3798,Flipkart,Delhi,christina18@example.net
ORD10429,2026-04-13,SKU006,Power Bank,1,1299,1299,Website,Pune,brittanycarpenter@example.org
ORD10430,2026-04-13,SKU005,Smart Watch,2,4999,9998,Mobile App,Chennai,megan90@example.org
ORD10431,2026-04-13,SKU003,Laptop Stand,2,1899,3798,Mobile App,Delhi,williamsdarlene@example.net
ORD10432,2026-04-13,SKU004,USB-C Cable,2,299,598,Mobile App,Kolkata,debra96@example.net
ORD10433,2026-04-13,SKU008,Screen Protector,1,199,199,Amazon,Hyderabad,jimenezcourtney@example.com
ORD10434,2026-04-13,SKU003,Laptop Stand,1,1899,1899,Website,Delhi,timothy64@example.com
ORD10435,2026-04-13,SKU005,Smart Watch,1,4999,4999,Flipkart,Pune,barkereric@example.com
ORD10436,2026-04-13,SKU007,Bluetooth Speaker,2,2499,4998,Website,Mumbai,vmarshall@example.net
ORD10437,2026-04-13,SKU006,Power Bank,1,1299,1299,Flipkart,Hyderabad,larryhiggins@example.net
ORD10438,2026-04-13,SKU006,Power Bank,1,1299,1299,Mobile App,Kolkata,theresa25@example.net
ORD10439,2026-04-13,SKU003,Laptop Stand,1,1899,1899,Website,Kolkata,floressteven@example.com
ORD10440,2026-04-13,SKU002,Phone Case,1,399,399,Amazon,Mumbai,gwright@example.org
ORD10441,2026-04-13,SKU003,Laptop Stand,1,1899,1899,Mobile App,Bangalore,sonia96@example.org
ORD10442,2026-04-13,SKU005,Smart Watch,2,4999,9998,Amazon,Mumbai,lisapeck@example.net
ORD10443,2026-04-13,SKU005,Smart Watch,1,4999,4999,Amazon,Pune,james27@example.net
ORD10444,2026-04-13,SKU002,Phone Case,1,399,399,Mobile App,Pune,tjimenez@example.com
ORD10445,2026-04-13,SKU003,Laptop Stand,1,1899,1899,Amazon,Kolkata,davisphillip@example.com
ORD10446,2026-04-13,SKU001,Wireless Earbuds,2,1499,2998,Website,Delhi,jasongomez@example.org
ORD10447,2026-04-13,SKU001,Wireless Earbuds,3,1499,4497,Amazon,Chennai,troy74@example.net
ORD10448,2026-04-13,SKU004,USB-C Cable,2,299,598,Flipkart,Pune,booneryan@example.com
ORD10449,2026-04-13,SKU001,Wireless Earbuds,1,1499,1499,Amazon,Chennai,kathryn50@example.com
ORD10450,2026-04-13,SKU005,Smart Watch,1,4999,4999,Flipkart,Bangalore,hudsonjames@example.net
ORD10451,2026-04-13,SKU008,Screen Protector,1,199,199,Website,Mumbai,charles87@example.net
ORD10452,2026-04-13,SKU008,Screen Protector,1,199,199,Flipkart,Mumbai,marcia99@example.org
ORD10453,2026-04-13,SKU006,Power Bank,1,1299,1299,Amazon,Kolkata,theresalong@example.com
ORD10454,2026-04-13,SKU006,Power Bank,2,1299,2598,Amazon,Hyderabad,kari39@example.net
ORD10455,2026-04-13,SKU003,Laptop Stand,2,1899,3798,Website,Bangalore,cporter@example.org
ORD10456,2026-04-13,SKU004,USB-C Cable,1,299,299,Amazon,Hyderabad,jenniferbrock@example.net
ORD10457,2026-04-13,SKU004,USB-C Cable,1,299,299,Website,Bangalore,ghernandez@example.org
ORD10458,2026-04-13,SKU007,Bluetooth Speaker,2,2499,4998,Flipkart,Mumbai,sarah52@example.com
ORD10459,2026-04-13,SKU003,Laptop Stand,2,1899,3798,Amazon,Mumbai,brittney88@example.net
ORD10460,2026-04-13,SKU003,Laptop Stand,1,1899,1899,Flipkart,Hyderabad,terickson@example.com
ORD10461,2026-04-13,SKU005,Smart Watch,1,4999,4999,Website,Hyderabad,richardsonemily@example.com
ORD10462,2026-04-13,SKU008,Screen Protector,3,199,597,Mobile App,Pune,laura09@example.com
ORD10463,2026-04-13,SKU006,Power Bank,1,1299,1299,Amazon,Hyderabad,tammy99@example.org
ORD10464,2026-04-13,SKU008,Screen Protector,1,199,199,Website,Kolkata,silvageorge@example.net
ORD10465,2026-04-13,SKU002,Phone Case,1,399,399,Amazon,Chennai,rhernandez@example.org
ORD10466,2026-04-13,SKU006,Power Bank,2,1299,2598,Amazon,Delhi,armstrongjackie@example.org
ORD10467,2026-04-13,SKU007,Bluetooth Speaker,1,2499,2499,Mobile App,Bangalore,alexanderrobert@example.com
ORD10468,2026-04-13,SKU005,Smart Watch,1,4999,4999,Flipkart,Kolkata,roberthampton@example.com
ORD10469,2026-04-13,SKU005,Smart Watch,2,4999,9998,Website,Mumbai,thorntonapril@example.net
ORD10470,2026-04-13,SKU002,Phone Case,1,399,399,Amazon,Pune,whitney78@example.com
ORD10471,2026-04-13,SKU006,Power Bank,2,1299,2598,Mobile App,Pune,sue78@example.com
ORD10472,2026-04-13,SKU007,Bluetooth Speaker,1,2499,2499,Website,Delhi,erica49@example.com
ORD10473,2026-04-13,SKU003,Laptop Stand,2,1899,3798,Flipkart,Pune,susanramirez@example.com
ORD10474,2026-04-13,SKU008,Screen Protector,1,199,199,Mobile App,Bangalore,shellyhendrix@example.com
ORD10475,2026-04-13,SKU006,Power Bank,1,1299,1299,Amazon,Pune,hannahburns@example.com
ORD10476,2026-04-13,SKU006,Power Bank,1,1299,1299,Flipkart,Chennai,ann44@example.org
ORD10477,2026-04-13,SKU005,Smart Watch,1,4999,4999,Website,Bangalore,zhuang@example.com
ORD10478,2026-04-13,SKU006,Power Bank,1,1299,1299,Flipkart,Pune,kellyroberts@example.net
ORD10479,2026-04-13,SKU005,Smart Watch,2,4999,9998,Website,Pune,reedscott@example.com
ORD10480,2026-04-13,SKU008,Screen Protector,1,199,199,Mobile App,Chennai,ilewis@example.com
ORD10481,2026-04-13,SKU001,Wireless Earbuds,1,1499,1499,Mobile App,Pune,derrick99@example.org
ORD10482,2026-04-13,SKU007,Bluetooth Speaker,1,2499,2499,Mobile App,Delhi,brentstein@example.org
ORD10483,2026-04-13,SKU002,Phone Case,1,399,399,Flipkart,Bangalore,briangutierrez@example.net
ORD10484,2026-04-13,SKU007,Bluetooth Speaker,1,2499,2499,Mobile App,Hyderabad,xgarcia@example.org
ORD10485,2026-04-13,SKU008,Screen Protector,2,199,398,Website,Chennai,oconnelltiffany@example.org
ORD10486,2026-04-14,SKU004,USB-C Cable,1,299,299,Flipkart,Pune,edelgado@example.com
ORD10487,2026-04-14,SKU007,Bluetooth Speaker,1,2499,2499,Mobile App,Hyderabad,katelynmitchell@example.com
ORD10488,2026-04-14,SKU006,Power Bank,1,1299,1299,Amazon,Pune,velezchristopher@example.net
ORD10489,2026-04-14,SKU008,Screen Protector,1,199,199,Mobile App,Bangalore,amandasharp@example.org
ORD10490,2026-04-14,SKU005,Smart Watch,1,4999,4999,Amazon,Kolkata,robertmonroe@example.org
ORD10491,2026-04-14,SKU005,Smart Watch,2,4999,9998,Flipkart,Bangalore,lfrench@example.net
